cluster,count
30,2481
-1,854
19,634
10,329
53,315
54,298
16,222
11,208
17,202
46,199
43,185
55,175
33,168
56,162
24,160
18,155
28,155
14,148
3,131
37,93
21,93
58,89
47,87
0,85
39,79
34,71
13,71
51,70
40,69
57,58
23,58
5,58
50,55
7,52
52,51
4,51
41,50
20,46
15,45
49,45
1,41
2,40
38,40
36,38
8,37
27,34
48,33
9,32
12,30
45,28
32,28
26,27
35,27
25,26
42,24
29,22
22,22
44,22
6,20
31,20
