cluster
39
39
39
39
39
39
9
9
9
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
48
14
48
14
48
14
48
14
48
14
48
14
48
14
48
14
-1
14
-1
14
-1
14
-1
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
15
-1
-1
17
-1
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
15
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
54
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
5
28
-1
28
-1
28
-1
28
-1
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
11
11
11
11
11
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
28
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
